id,title_fa,title_en,link,logo_link,decorated_grade,location,rank,is_recommended_percent,decorated_score,reviews_count
1925,هتل رویال,Royal Singapore hotel,https://lastsecond.ir/hotels/1925-royal-singapore,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 496, 'slug': 'singapore-city', 'title_fa': 'شهر سنگاپور', 'parent_title': 'سنگاپور', 'parent': {'id': 495, 'slug': 'singapore', 'title_fa': 'سنگاپور'}, 'hotels_count': 58}",6,100,"<div class=""hotelScore""><div class=""score"" style=""width: 90%""></div></div>",1
3481,هتل دیز باکو,Days Baku hotel,https://lastsecond.ir/hotels/3481-days-baku,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 621, 'slug': 'baku', 'title_fa': 'باکو', 'parent_title': 'آذربایجان', 'parent': {'id': 620, 'slug': 'azerbaijan', 'title_fa': 'آذربایجان'}, 'hotels_count': 80}",6,100,"<div class=""hotelScore""><div class=""score"" style=""width: 84%""></div></div>",1
3810,هتل باسیلون,Basilon Tbilisi hotel,https://lastsecond.ir/hotels/3810-basilon-tbilisi,http://cdn.last.upload.ir/v1/hotels/31870155.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 645, 'slug': 'tbilisi', 'title_fa': 'تفلیس', 'parent_title': 'گرجستان', 'parent': {'id': 644, 'slug': 'georgia', 'title_fa': 'گرجستان'}, 'hotels_count': 159}",25,0,"<div class=""hotelScore""><div class=""score"" style=""width: 50%""></div></div>",1
969,هتل جواد,Javad Mashhad hotel,https://lastsecond.ir/hotels/969-javad-mashhad,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 410, 'slug': 'mashhad', 'title_fa': 'مشهد', 'parent_title': 'استان خراسان رضوی', 'parent': {'id': 395, 'slug': 'razavi-khorasan-province', 'title_fa': 'استان خراسان رضوی'}, 'hotels_count': 158}",3,100,"<div class=""hotelScore""><div class=""score"" style=""width: 94%""></div></div>",1
3718,هتل کوزمو کوالالامپور,Cosmo Kuala Lumpur hotel,https://lastsecond.ir/hotels/3718-cosmo-kuala-lumpur,http://cdn.last.upload.ir/v1/hotels/53048.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 485, 'slug': 'kualalampur', 'title_fa': 'کوالالامپور', 'parent_title': 'مالزی', 'parent': {'id': 484, 'slug': 'malaysia', 'title_fa': 'مالزی'}, 'hotels_count': 89}",18,100,"<div class=""hotelScore""><div class=""score"" style=""width: 86%""></div></div>",1
878,هتل کلاب توربان,Grand Yazici Club Turban hotel,https://lastsecond.ir/hotels/878-grand-yazici-club-turban,http://cdn.last.upload.ir/v1/hotels/turban.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 459, 'slug': 'marmaris', 'title_fa': 'مارماریس', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 59}",1,100,"<div class=""hotelScore""><div class=""score"" style=""width: 98%""></div></div>",3
29,گرند هایت استانبول,Grand Hyatt Istanbul,https://lastsecond.ir/hotels/29-grand-hyatt-istanbul,http://cdn.last.upload.ir/2017/08/21/VbL7phwDT8GdKDeeKNy2Vh6bVXWuuC8QS4ENxlvl.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",1,100,"<div class=""hotelScore""><div class=""score"" style=""width: 100%""></div></div>",2
664,هتل کروز,Cruise hotel,https://lastsecond.ir/hotels/664-cruise,http://cdn.last.upload.ir/v1/hotels/319952_13070117020013735697_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 645, 'slug': 'tbilisi', 'title_fa': 'تفلیس', 'parent_title': 'گرجستان', 'parent': {'id': 644, 'slug': 'georgia', 'title_fa': 'گرجستان'}, 'hotels_count': 159}",5,50,"<div class=""hotelScore""><div class=""score"" style=""width: 86%""></div></div>",2
1569,هتل سان ورد داینستی,Sunworld Dynasty hotel,https://lastsecond.ir/hotels/1569-sunworld-dynasty,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 500, 'slug': 'beijing', 'title_fa': 'پکن', 'parent_title': 'چین', 'parent': {'id': 498, 'slug': 'china', 'title_fa': 'چین'}, 'hotels_count': 43}",1,100,"<div class=""hotelScore""><div class=""score"" style=""width: 100%""></div></div>",1
1234,هتل شرایتون شانگهای هنکو,Sheraton Shanghai Hongkou hotel,https://lastsecond.ir/hotels/1234-sheraton-shanghai-hongkou,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 499, 'slug': 'shanghai', 'title_fa': 'شانگهای', 'parent_title': 'چین', 'parent': {'id': 498, 'slug': 'china', 'title_fa': 'چین'}, 'hotels_count': 35}",1,100,"<div class=""hotelScore""><div class=""score"" style=""width: 96%""></div></div>",1
184,هتل رویال ات کوئینز,Royal at Queens hotel,https://lastsecond.ir/hotels/184-royal-at-queens,http://cdn.last.upload.ir/v1/hotels/51381_1212260757009914816_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 496, 'slug': 'singapore-city', 'title_fa': 'شهر سنگاپور', 'parent_title': 'سنگاپور', 'parent': {'id': 495, 'slug': 'singapore', 'title_fa': 'سنگاپور'}, 'hotels_count': 58}",10,67,"<div class=""hotelScore""><div class=""score"" style=""width: 76%""></div></div>",3
3031,هتل فریزر رزیدنس کوالالامپور,Fraser Residence Kuala Lumpur hotel,https://lastsecond.ir/hotels/3031-fraser-residence-kuala-lumpur,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 485, 'slug': 'kualalampur', 'title_fa': 'کوالالامپور', 'parent_title': 'مالزی', 'parent': {'id': 484, 'slug': 'malaysia', 'title_fa': 'مالزی'}, 'hotels_count': 89}",1,100,"<div class=""hotelScore""><div class=""score"" style=""width: 100%""></div></div>",1
718,هتل اترنو,Eterno hotel,https://lastsecond.ir/hotels/718-eterno,http://cdn.last.upload.ir/v1/hotels/125851_13082215530014507138_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",129,43,"<div class=""hotelScore""><div class=""score"" style=""width: 54%""></div></div>",7
193,هتل رویال وینگز,Royal Wings hotel,https://lastsecond.ir/hotels/193-royal-wings,http://cdn.last.upload.ir/v1/hotels/6838939.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 445, 'slug': 'lara', 'title_fa': 'لارا', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 54}",5,67,"<div class=""hotelScore""><div class=""score"" style=""width: 92%""></div></div>",6
706,هتل باروت کمر,Barut Kemer hotel,https://lastsecond.ir/hotels/706-barut-kemer,http://cdn.last.upload.ir/v1/hotels/8059161.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 446, 'slug': 'kemer', 'title_fa': 'کمر', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 88}",1,100,"<div class=""hotelScore""><div class=""score"" style=""width: 100%""></div></div>",2
1038,هتل سنتر پوینت,Centre Point hotel,https://lastsecond.ir/hotels/1038-centre-point,http://cdn.last.upload.ir/v1/hotels/16057225.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 478, 'slug': 'bangkok', 'title_fa': 'بانکوک', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 155}",3,0,"<div class=""hotelScore""><div class=""score"" style=""width: 96%""></div></div>",1
1861,هتل امپریال پاتایا,Imperial Pattaya Hotel,https://lastsecond.ir/hotels/1861-imperial-pattaya-hotel,http://cdn.last.upload.ir/2017/11/05/QWvPQmfWCYL2OUmStYxll32aIBmqdUXOCMErpVYk.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 477, 'slug': 'pataya', 'title_fa': 'پاتایا', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 155}",21,67,"<div class=""hotelScore""><div class=""score"" style=""width: 86%""></div></div>",3
1204,هتل ایبیس,Ibis Pattaya hotel,https://lastsecond.ir/hotels/1204-ibis-pattaya,http://cdn.last.upload.ir/v1/hotels/16936109.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 477, 'slug': 'pataya', 'title_fa': 'پاتایا', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 155}",29,67,"<div class=""hotelScore""><div class=""score"" style=""width: 80%""></div></div>",6
276,هتل سان اند سندس,Sun and Sands hotel,https://lastsecond.ir/hotels/276-sun-and-sands,http://cdn.last.upload.ir/v1/hotels/76531_110606141759075_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 474, 'slug': 'dubai', 'title_fa': 'دبی', 'parent_title': 'امارات', 'parent': {'id': 473, 'slug': 'uae', 'title_fa': 'امارات'}, 'hotels_count': 257}",50,67,"<div class=""hotelScore""><div class=""score"" style=""width: 74%""></div></div>",3
23,کالیستا لاکچری ریزورت,Calista Luxury Resort,https://lastsecond.ir/hotels/23-calista-luxury-resort,http://cdn.last.upload.ir/2017/08/21/1eFKBQdThhY7NiIL6menlRfVgSvubh5dGhgkPvpS.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 448, 'slug': 'belek', 'title_fa': 'بلک', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 62}",6,100,"<div class=""hotelScore""><div class=""score"" style=""width: 96%""></div></div>",1
2343,هتل هیلتون دالامان ریزورت,Hilton Dalaman Sarigerme hotel,https://lastsecond.ir/hotels/2343-hilton-dalaman-sarigerme,http://cdn.last.upload.ir/v1/hotels/8707092.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 459, 'slug': 'marmaris', 'title_fa': 'مارماریس', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 59}",2,100,"<div class=""hotelScore""><div class=""score"" style=""width: 98%""></div></div>",4
43,هتل کراون پلازا اولد سیتی استانبول,Crowne Plaza Old City Istanbul Hotel,https://lastsecond.ir/hotels/43-crowne-plaza-old-city-istanbul-hotel,http://cdn.last.upload.ir/v1/hotels/19.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",23,100,"<div class=""hotelScore""><div class=""score"" style=""width: 90%""></div></div>",1
266,هتل دلمون,Delmon hotel,https://lastsecond.ir/hotels/266-delmon,http://cdn.last.upload.ir/v1/hotels/delmonhotel.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 474, 'slug': 'dubai', 'title_fa': 'دبی', 'parent_title': 'امارات', 'parent': {'id': 473, 'slug': 'uae', 'title_fa': 'امارات'}, 'hotels_count': 257}",50,0,"<div class=""hotelScore""><div class=""score"" style=""width: 74%""></div></div>",1
296,هتل گرند هایت بالی,Grand Hyatt Bali hotel,https://lastsecond.ir/hotels/296-grand-hyatt-bali,http://cdn.last.upload.ir/v1/hotels/33266319.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 493, 'slug': 'bali', 'title_fa': 'بالی', 'parent_title': 'اندونزی', 'parent': {'id': 492, 'slug': 'indoneisia', 'title_fa': 'اندونزی'}, 'hotels_count': 81}",6,100,"<div class=""hotelScore""><div class=""score"" style=""width: 90%""></div></div>",6
