num_reviews,hotel_name,review_title,review_body,review_date,num_reviews_reviewer,reviewer_name,bubble_rating
"1,656","The Ritz-Carlton, Philadelphia","Great service, actual hotel is just okay.","It's an old building with nice architecture in the lobby, but the rooms were not what I was expecting by any means. The room was a good size, and the bathroom was spacious, but for the Ritz I was expecting a ""wow"" factor and there...","August 21, 2014",2,AmandaTar,3
"1,656","The Ritz-Carlton, Philadelphia",Missing Ritz customer service standard.,"Need to request things more than once. Case in point, we requested extra towels every single day. At other Ritz hotels you need but let them know once and they will have it for you all week. More electrical outlets required near bed.
More hooks...","August 10, 2014",206,C130driver,3
"1,656","The Ritz-Carlton, Philadelphia",Best in Center City,"Hotel is right in the center. Reconfigured from an old bank building. Atrium has a nice bar and restaurant. Front desk staff great even by RC standards. Room size above average for ""classic"" city hotel. No self parking and valet is $45 bucks.","September 16, 2014",136,Raxtuk6,5
"1,656","The Ritz-Carlton, Philadelphia",Awesome service and accomdations.,Everyone that worked at the hotel was awesome and so helpful. Room was very nice and was a great overall experience. Location was great for convention center access. Hotel was so beautiful inside and out. Thanks.,"July 31, 2014",17,melonhead812,5
"1,656","The Ritz-Carlton, Philadelphia",A Great Stay !,"We went to the Ritz Carlton for 4 nights. We also had access to the Club. The staff including Lisa, Jimmy & Mary Kate are excellent !!! The rooms are spacious and the bathrooms are extremely nice. The location of the hotel is in the...","August 21, 2014",7,tuffytitan,5
"1,656","The Ritz-Carlton, Philadelphia",Beautiful hotel but poor customer service for their mistake,"While the hotel is in a great location and a lovely building, we had trouble with the billing. We were guests of a business associate. When we checked in, the front dest took our credit card for incidentals. When we checked out, our name was...","August 8, 2014",29,mittens5,3
"1,656","The Ritz-Carlton, Philadelphia",Not much service. Good location. ,Stayed for a night at the Ritz in Philly while passing thru. Very nice building in a great location. Service was pretty bad though. Took approx 45 mins for bellman to deliver bags to room. Toilet in room had broken off flush handle. Mentioned to...,"September 3, 2014",4,FLYankeesFan,3
"1,656","The Ritz-Carlton, Philadelphia",Overrated,I am a Marriott Platinum member and have stayed at many of the Ritz Carlton hotels throughout the country. I can honestly say that this one is probably the most disappointing. We were staying overnight to visit friends in the area and chose this hotel...,"September 28, 2014",1,M C,3
"1,656","The Ritz-Carlton, Philadelphia",Romantic getaway,"We stayed at the Ritz on Sunday night for my wife's BD. What a wonderful hotel. The people there are just wonderful. They sent up a small cake to our room for her BD, what a nice touch.
Had a drink at arts 10 lounge/bar...","September 10, 2014",162,Paul L,5
"1,656","The Ritz-Carlton, Philadelphia","Great Staff, Good Hotel, Subpar Club Level",Having stayed at MANY Ritz Carlton's around the country I was hesitant to stay at the Philly Ritz. I haven't heard the best things about this Ritz but my visit here proved otherwise. The staff is AMAZING and all of them are pleasant and very...,"July 29, 2014",6,jeff g,4
"1,656","The Ritz-Carlton, Philadelphia",Meets the definition of Ritzy!,"I was pleasantly surprised after reading some of the reviews. The hotel was beautiful, and the service was impeccable. The location was also great, within walking distance of numerous wonderful restaurants. My room had a great view, and was fine in almost all respects. The...","August 20, 2014",32,Sue B,5
"1,656","The Ritz-Carlton, Philadelphia",A good Ritz Carlton property with great location and staff,"The staff gives you the real Ritz Carlton experience, beginning at the curb from the cab. I must give a special shout out to the shoe shine guy. This former Marine appreciates a good shine on Guccis before a meeting and this guy is awesome....","October 7, 2014",203,Mitch R,4
"1,656","The Ritz-Carlton, Philadelphia",Lost its shine,"This hotel is in bad need of a renovation. the rooms were hot and noisy, and tiny!!! Also, there is no free wifi! These days free wifi is the minimum you expect for a high class hotel. There was no breakfast buffet, probably due to...","August 4, 2014",27,Paul1236,2
"1,656","The Ritz-Carlton, Philadelphia",Amazing Weekend,We counted 14 Hello's from the time we left our car with valet parking until we go into our room. The staff was extremely friendly and catered to all of our requests. The concierge arranged a reservation for an outstanding vegetarian restaurant for my wife's...,"September 2, 2014",63,Reddytraveler,5
"1,656","The Ritz-Carlton, Philadelphia",I've upgraded my rating after this visit!!!!,"I have had many stays in the Ritz Carlton Philly, but I can tell you that on each one, the process, people and property have continued to move forward and I believe it is worthy of a 5 rating now! There always terrific Greeter/Host Jimmy...","September 24, 2014",106,Davek36,5
"1,656","The Ritz-Carlton, Philadelphia",Warm hospitality and comfortable luxury,"First off, I appreciated early check-in at 9 am after my red-eye flight. That was a nice gesture. From the start, the staff is eager to please. One morning in the attractive lobby bar area/breakfast space, I enjoyed a ""custom-made"" breakfast just as I like...","September 10, 2014",62,Cest0vatelka,5
"1,656","The Ritz-Carlton, Philadelphia",Definitely not a Ritz experience,"Let me start with the positive: the room we were given was large. That's it, that's the only positive thing I have to say! The reality was that our room was dirty and not at all like the professional pictures on here - there weren't...","August 16, 2014",24,deemc99,1
"1,656","The Ritz-Carlton, Philadelphia",Exemplary!,"I initially wanted to cancel this reservation but decided to stay with it. Glad I did. Although the cost was a little pricey, it was worth every dollar spent! The location was ok. Pulling into valet area gets a little congested. But, the entire staff,...","October 6, 2014",2,Imatripp,5
"1,656","The Ritz-Carlton, Philadelphia","great Location, great views, great service!!","Once you arrive, the lobby is grand! (this was originally a bank). Check in was easy and I was escorted to a lovely executive suite with club access. The club is open 24/7 with 3 main food presentations during the day and only snacks and...","September 2, 2014",54,Kimberlee' F,4
"1,656","The Ritz-Carlton, Philadelphia",Terrific customer service,"The people that work at this hotel know customer service. No matter where we were in the hotel, people greeted us --- by name in the restaurant and lounge. Joe in the lounge overheard us talking about the anniversary we were celebrating and he treated...","September 23, 2014",22,ronandrosemary,5
"1,656","The Ritz-Carlton, Philadelphia",It's such a lovely place to stay,"From the minute the valet opens your cab, you are treated with courtesy and warm hospitality. The doormen welcome you and usher you into a grandiose lobby. This is a turn-of-the-century bank that was converted into a hotel, but the marble impressiveness of the old...","September 3, 2014",11,Megan C,5
"1,656","The Ritz-Carlton, Philadelphia",Bank on the Ritz,"A top notch Ritz-Carlton hotel in an old bank building with wonderful architecture, and an atrium of regal proportions. Good but not great service, choice of dining venues, great cocktail area and wonderful rooms.","August 13, 2014",313,Dreyfus01,5
"1,656","The Ritz-Carlton, Philadelphia",Great time!,"I arrived at The Ritz-Carlton Philadelphia and Reggie was there to open my door, and had a great a great smile welcoming me at The hotel. Escorted me to the front desk where Esther took over. The check-in was seamless. Got to the room which...","October 2, 2014",57,Aref S,5
"1,656","The Ritz-Carlton, Philadelphia",Average,"To be honest was expecting a bit more from the Ritz. I felt it lacked some key things like changing rooms in the gym ( was very well equipped to be fair). Also the rooms did not have any bathrobes in them.
The best part...","September 1, 2014",28,Kalen L,3
"1,656","The Ritz-Carlton, Philadelphia",Disappointing,"As a Platinum Ritz Carlton Rewards member, my recent stay on 9/13/14 was very disappointing. My room rate was $460 and I was treated to a small. loud room on the 3rd floor facing the street. The traffic noise was very loud and so was...","September 22, 2014",13,Larry99514,2
"1,656","The Ritz-Carlton, Philadelphia",Forgotten Gem,"Everytime I come here I kick myself for forgetting what a great lobby scene there is here and for not coming back more often!
A wide and spacious lobby with a bar at the back and lounge type seating with high back sofas and tables...","September 29, 2014",178,Ron H,4
"1,656","The Ritz-Carlton, Philadelphia",A lovely throwback,"We spent only one night at the Ritz, but it was memorable. We were upgraded at no charge to a huge room with an enormous bathroom - views of the city were not thrilling, but we did look down on the famous dome. The valet...","August 24, 2014",179,Kathy L,4
"1,656","The Ritz-Carlton, Philadelphia",Nice hotel,"stayed here for a wedding. food was good, service was good and room was nice and clean. nice bathroom, limited views.location was optimal and easy access to parking. Catering room was nice and both service and food was good","September 16, 2014",6,161MDDC,4
"1,656","The Ritz-Carlton, Philadelphia",overall good,The staff are very good here and very accommodating. Except the housekeeping was lacking in some parts. We returned late one day and the room had not been serviced and not enough towels and amenities left on another day. However the staff on check-in gave...,"October 15, 2014",261,soot30,4
"1,656","The Ritz-Carlton, Philadelphia",Great place for a drink,Great place for a drink. Clean and comfortable. I went with my girl friend. The Bar Man Mikel was kind and very professional. I had a beer and my Girlfriend has a sexy cocktail Mikel invented. No loud silly music or loud young drunk Penn...,"September 29, 2014",11,tonysilly93,4
"1,656","The Ritz-Carlton, Philadelphia",Great Lobby Nice Hotel,"We just returned from a 3 night stay. The hotel is centrally located by all the restaurants, shopping and convention center. The convention center is about 2 blocks away so it was convenient.
The Lobby is one of a kind it use to be a...","October 14, 2014",186,baci2003,4
"1,656","The Ritz-Carlton, Philadelphia",Lacks some things but good stay.,"The hotel grounds are beautiful. Great historic building. Impressive lobby.
Check in was very nice. She was very informative about what t do around. Room was ok. View was breathtaking to city hall.
I have to say every employee was very nice, friendly and helpful....","October 14, 2014",164,ltorres93,4
"1,656","The Ritz-Carlton, Philadelphia",Philadelphia Eagles Weekend,My wife and I had a incredible time in Philadelphia. The Ritz made it a true pleasure. Great service and very friendly! We would highly recommend it to anyone. A must in town.I can't say enough about the wonderful staff.,"October 13, 2014",1,eaglesnestRB,5
"1,656","The Ritz-Carlton, Philadelphia","Not as ""Ritzy"" as other Ritz properties but nice","Some positive aspects of this property include the bathrooms in the room -- very spacious, clean, beautiful (with lots of marble), etc. and the gym, which is also very clean and has a decent amount of equipment. Of course, the customer service is always a...","October 9, 2014",160,GamecockGirl,4
"1,656","The Ritz-Carlton, Philadelphia","Great room, great service","Stayed here over the weekend while in Philadephia for a wedding. As most people described, the entrance and lobby is grand, with a bar/large restaurant. The bell man, front desk was very polite and courteous. We stayed on the 17th floor, did not hear any...","October 27, 2014",16,JemiB,4
"1,656","The Ritz-Carlton, Philadelphia",Excellent service,"I stayed in this hotel while I was in town for a business conference; it was one of the preferred hotels on the list the conference provided.
Pros: Probably the most professional, courteous, and attentive staff I have ever encountered, from the doormen and valet...","October 27, 2014",52,cdoc09,4
"1,656","The Ritz-Carlton, Philadelphia",Stay here!,"If you need to be in Philly and are looking for a great hotel in City Centre that is excellent, choose the Ritz. The rooms are great. The food is great. The service is great.
The only complaint, the sauna was not hot enough......first world...","October 26, 2014",137,BT00001,5
"1,656","The Ritz-Carlton, Philadelphia",Great Hotel- Great Service!,We had the pleasure of staying in Philadelphia for the weekend. This is a 5 star hotel with 5 star service. We were upgraded to a junior sutie that had a beautiful view of Broad Street.The late night room service was fast and our food...,"November 3, 2014",6,Lisa E,5
"1,656","The Ritz-Carlton, Philadelphia",Business trip,"Stayed here while on business. Property is very centrally located to downtown and provides good access to many of the historical sites. Hotel is ""old-style"", but well maintained and clean. Staff was very friendly and helpful. The lobby has high ceilings and is quite striking,...","October 23, 2014",14,AverageTravelers,4
"1,656","The Ritz-Carlton, Philadelphia",Gorgeous Hotel & Fantastic Service,We stayed over the weekend and were immediately impressed with the beauty of the lobby. We checked in quickly and wandered downstairs for a drink. Our view of City Hall was amazing. Every staff member we met was courteous and friendly. We'll definitely be back!,"November 3, 2014",110,stef9371,5
"1,656","The Ritz-Carlton, Philadelphia",Just the job,"This hotel was chosen for me and it turned out to be a very good choice. I was on business and needed to be close to the convention centre as well as downtown areas. This was the perfect location, bang slap next to the beautiful...","October 22, 2014",27,Trevor S,5
"1,656","The Ritz-Carlton, Philadelphia","Hmmm, am I at the ""W""?","Arrived, welcomed quite friendly, and speedy and it was off to my Club Level Jr Suite, or so I thought...
When making my reservation, I booked a Club Level room and requested it be located in a quite area, and didn't think I needed to...","November 3, 2014",59,HBAcres,3
"1,656","The Ritz-Carlton, Philadelphia","Nice rooms, mediocre service","Stayed 2 nights on business. The property itself is beautiful and the hotel location is great. I stay at Marriott properties frequently for work but this was my first time staying at a Ritz. The room was great, comfortable bed, and very nice bathroom setup...","October 31, 2014",2,Steven S,3
"1,656","The Ritz-Carlton, Philadelphia",Big Fan of the Ritz and pet friendly,"The service at the Ritz is beyond compare. The rooms are nice and the overall experience is always very good. For those of you wondering - yes, the Ritz is pet friendly and they spoiled my sweet little puppy with dog treats and water every...","October 28, 2014",172,HonestReviewNC,4
"1,656","The Ritz-Carlton, Philadelphia",Superb hotel in Center City,"The Ritz-Carlton does not disappoint. The staff, lobby and rooms are all top shelf. Great location and convenience. The bar in the lobby is a great meeting place and social hub of the hotel. The history of the old bank added a nice ambience to...","November 15, 2014",37,skagan7,5
"1,656","The Ritz-Carlton, Philadelphia",Location is Biggest Attribute,"Must say I was a tad disappointed in the property. I was excited my company booked us in a Ritz, but the room looked like it needed a refresh. Drapes were kind of old, carpet should be replaced. The bed was terrible with mushy pillows...","November 13, 2014",31,Hoosier85,3
"1,656","The Ritz-Carlton, Philadelphia","Great Location, Good Food,","Location is wonderful. The service is Standard at the Ritz. The bar area provides popcorn to nibble on. I would not recommended doing the Ritz Club on the top floor.
The breakfast is fantastic and you can custom order your eggs!
The gym is a...","November 12, 2014",98,Bill H,4
"1,656","The Ritz-Carlton, Philadelphia",Philadelphia Luxury Bake Off – Team Ritz Carlton,"Philadelphia was booked this week so my colleagues and I stayed in the Four Seasons on Monday night and the Ritz on Tuesday night. We enjoyed the bar at both hotels and used the Fitness Center
Ritz Carlton Pros –
Excellent location for restaurants, the...","November 12, 2014",176,Frank B,5
"1,656","The Ritz-Carlton, Philadelphia",Once would be enough,Husband and I decided to treat ourselves to a 2 night stay in Philly for our 21st wedding anniversary and what better place than the iconic luxurious Ritz! We easily found the hotel and self parked a block away. The building is a grand old...,"November 10, 2014",35,marlo93,3
"1,656","The Ritz-Carlton, Philadelphia",Incredible.,"The shining star of this property is the staff - everyone was fantastic. The bldg is impressive, the rooms large and spotless, the restaurant/bar area very social - very, very nice place. The only hiccup I experienced was that fact that my wake up call...","November 29, 2014",423,Brad945,5
"1,656","The Ritz-Carlton, Philadelphia",I was expecting better,"On a positive note, the lobby is quite nice with a nice sitting lounge area.
Rooms are spacious and well designed.
Negatives:
-the gym is very poor (one of the poorest gym I have ever seen!)
-they block you own phone internet service in your...","November 25, 2014",111,george f,3
"1,656","The Ritz-Carlton, Philadelphia",Fine Business Choice,"The Ritz is an older hotel in downtown Philadelphia. It has many positives, including a good location, fine service, and a room that was well configured for business: many plugs at the desk and a strong wi fi signal. My room was not very large,...","November 25, 2014",1168,Mark P,4
"1,656","The Ritz-Carlton, Philadelphia",Great center city location - wonderful service!,"I always stay at this hotel several times a year when I need to be in Philadrlphia. The rooms are nice, comfortable and clean and the staff are exceptional. The central location offers great views of City Hall and is in close proximity of many...","December 3, 2014",51,PhillyMarie11,5
"1,656","The Ritz-Carlton, Philadelphia",Very Good Stay - Helicopter ,"So, it wasn't the fault of the hotel that the building owners across the street sent in helicopters to remove signage from the building. The hotel gave us fair warning prior to and during our stay. The service was excellent, the staff great and perfect...","November 24, 2014",60,Andrew T,4
"1,656","The Ritz-Carlton, Philadelphia",They remember everything!,"The Ritz Carlton staff really makes the difference. After one visit to the morning buffet, they remembered to bring a half regular/decaf coffee and a V-8. After serving us afternoon coffee one day, they remembered on the next what we'd been doing and asked about...","December 2, 2014",55,mazalea2012,5
"1,656","The Ritz-Carlton, Philadelphia",great staff and service ,"the staff and service are quite nice
and accomodating . the hotel is in an old bank building . the spa was nice and i had a great masssage
nice bar in the entrance. rooms are
comfortable, but the building itself is old . good...","November 22, 2014",88,Pacmandoctor,4
"1,656","The Ritz-Carlton, Philadelphia",Wonderful Experience,"Recently stayed here for 2 nights. Hotel is beautiful but rooms a little outdated and furniture needs replacing. However, compared to the outstanding staff and service, the other things are inconsequential. I cannot say enough about the wonderful staff and better than excellent service ....","December 15, 2014",11,Sharon F,5
"1,656","The Ritz-Carlton, Philadelphia",A beautiful hotel!,"From my arrival until I checked out I was treated like a VIP. I was greeted by the doorman, escorted to the front desk and check-in and was on my way to my room in under 10 minutes. the hotel lobby is an old bank...","December 2, 2014",6,maharG_H,5
"1,656","The Ritz-Carlton, Philadelphia",Nice hotel in Philly,"Philadelphia has so much culture, history and art. But for my experiences it also has a dirty vibe that is visable and almost overwhelming. The Ritz Carlton is probably one of the safer bets as far as a clean hotel. Evenso at the Ritz, as...","November 20, 2014",30,bulld0gm0m,3
"1,656","The Ritz-Carlton, Philadelphia",Great service! But needs an update,"The property is a conversion from an former use, I believe it was a bank office headquarter. So the lobby and layout are a bit awkward. The rooms are typical for older hotels in the ritz brand. I would say they were in need of...","December 14, 2014",67,MMRDAR5,4
"1,656","The Ritz-Carlton, Philadelphia",Still our family favorite in Philly,"We are never disappointed by the Ritz in Philly. The hotel is grand and from the moment you pull up to the marble entrance and are greeted by the doormen you feel special, and at home. The staff is wonderful, from Jimmy the bellman to...","December 2, 2014",557,Jleibo,5
"1,656","The Ritz-Carlton, Philadelphia",Living up to its reputation.,Flawless service. VEry nicely appointed suite. Attentive and helful concierge. Terrific location in center city. Walk to convention center and Reading Terminal Market. Two blocks for wonderful strip of restaurants on 11th street.,"November 18, 2014",116,hoteikeeper,5
"1,656","The Ritz-Carlton, Philadelphia",Uneven,The hotel is in fine shape beautifully framed in the area. There is a sense that high style had been here at one time. First experience? The hotel did not send confirmation numbers at the same time others did (conference booking) so had to phone...,"December 10, 2014",7,MikeandMom,3
"1,656","The Ritz-Carlton, Philadelphia",Excellent Place !!,"Arrived very late for my booked room ~ 1 am. There were no rooms available. There were no regular rooms available. Was upgraded to luxury suite with a room, 2 baths and a lounge.
Excellent decor and amenities. Loved the stay. Staff was very helpful","December 12, 2014",10,Halluimas,5
"1,656","The Ritz-Carlton, Philadelphia",Beautiful hotel but not the Ritz quality,"Hubby & myself stayed 4 nights at a suite over Christmas Holiday 2014. The Hotel is beautifully appointed. The suite was luxurious with two full baths and an amazing view of Penn on top of the City Hall. However, the hotel was grossly understaffed. The...","January 1, 2015",6,Marzena W,3
"1,656","The Ritz-Carlton, Philadelphia",Fun!!,"My parents take me here on my birthday. One day it fell on Easter, and there was an Easter egg hunt all throughout the lobby. Very funny. The accommodation is great- in the fall they greet you at the door with bubbling apple cider, in...","November 30, 2014",1,Michael K,5
"1,656","The Ritz-Carlton, Philadelphia","Great property, rooms could use an update though","Stayed here again and this remains an excellent property in Philadelphia. The hotel's lobby/bar area is exceptional, truly unique and really fantastic. The staff is very attentive. The rooms are nice but could use an update. Carpets and upholstery is a bit dated and worn....","December 28, 2014",153,frogbog,4
"1,656","The Ritz-Carlton, Philadelphia","Great location, excellent service","The thing that stood out to me at the RC in Philly was the outstanding service. We were always greeted, doors were held open, they went out of their way to assist with things like finding us orange juice, etc. The location is also terrific--easy...","November 18, 2014",59,KingsMountaineer,5
"1,656","The Ritz-Carlton, Philadelphia",Disappointing for a Ritz,"As with all Ritz properties, the staff are wonderful and very welcoming and accommodating. We had a suite for 2 nights over a weekend. The suite was okay - the furnishings have not been updated recently so there are scratches, etc. Our main complaint was...","December 10, 2014",24,phillyvisitor,3
"1,656","The Ritz-Carlton, Philadelphia",Beautiful hotel in the heart of the city,The Ritz Carlton in Philadelphia does not disappoint. Quick and easy check in with absolutely beautiful decor and ambiance. Great bar area in the main lobby convenient for business meetings or a night out. Rooms were average in size with comfy bed linens and large...,"December 12, 2014",104,OHWVSC,5
"1,656","The Ritz-Carlton, Philadelphia","GREAT staff, average hotel ","The staff were extremely friendly at check in and during our stay. It's always nice to be greeted by name even after check in. They receive 5 stars for their customer service. Unfortunately, the rooms were old and dated. There was no mini bar for...","January 1, 2015",147,World_Traveler83,3
"1,656","The Ritz-Carlton, Philadelphia",Beautiful hotel,"This is a very beautiful hotel built atop an old bank building. The location is great, the lobby is stunning, and the bar and restaurant are beautiful, and the quality is great. The service at this hotel is really excellent.","December 24, 2014",173,Stee E,5
"1,656","The Ritz-Carlton, Philadelphia",First Class Hotel,"Recently stayed for three nights a the Philadelphia Ritz Carlton. The long weekend was a first class experience. From when they gett your luggage from your car, they ask your name and if it's your first stay. Well come to find out they are all...","November 17, 2014",8,Robert J,5
"1,656","The Ritz-Carlton, Philadelphia",wonderful hotel,The is a great hotel. When we arrived we were greeted with a glass of champagne and the kids sparkling cider. The lobby is spectacular and the service was attentive from start to finish. We were visiting family and the lobby bar turned into a...,"December 9, 2014",122,Mollyh123,5
"1,656","The Ritz-Carlton, Philadelphia",Incredible Lobby With RC Hospitality.,"My dog and I had the pleasure of staying at the RC Philly for 1 memorable night in November 2014. The georgian marble lobby is certainly reason enough to rate this hotel as excellent, but what truly stands out is the staff and this is...","December 11, 2014",15,Traveler_424,5
"1,656","The Ritz-Carlton, Philadelphia",Great weekend,"The Hotel is a Classic. The building was restored and has been restored beautifully. The staff, Food and rooms are excellent. The location is in the center of town, and surrounded by historical buildings and museums. The Rodin, and Museum of modern art are spectacular.","December 31, 2014",54,Ezzat C,5
"1,656","The Ritz-Carlton, Philadelphia",Better than before,"I attended a work event at the Ritz Carlton Philadelphia in October 2013 and had a good experience with a few glitches.
My partner and I stayed at the Ritz Carlton Philadelphia for a personal weekend getaway and had a wonderful time.
We were warmly...","December 23, 2014",361,dfc9258,5
"1,656","The Ritz-Carlton, Philadelphia","Aging elegance, wonderful staff!","Ritz carlton philadelphia
Arrive in the evening for a gala at Drexel University. The staff lived up to the Ritz tradition of great service in a friendly way. I was surprised they did not know about the event or the limousine pick up locations given...","November 16, 2014",73,raidersix2002,4
"1,656","The Ritz-Carlton, Philadelphia",Excellent Stay,Stayed at Ritz for Philadelphia marathon weekend. Typical ritz rooms but maintained nicely and clean. We had club access and my family loved the food and the service. Really felt comfortable hanging on the Club floor. Staff were all friendly and helpful. All in all...,"December 9, 2014",3,MelvilleRudmans,5
"1,656","The Ritz-Carlton, Philadelphia",Great View Of City Hall,"My wife and I visited Philadelphia to see the Barnes Foundation. We enjoyed our stay at the Ritz Carlton. The staff is efficient, helpful and engaging. When we checked in our room had an odd odor. We were quickly and pleasantly given another room.
The...","December 29, 2014",273,InTheMomentManhattan,4
"1,656","The Ritz-Carlton, Philadelphia",Great 1 night stay,"Booked with Amex FHR. I am not sure if I got the complimentary upgrade from one bedroom suite to luxury suite, but either way it didn't matter because I believe that the suites are pretty similar. The room was on a higher floor in the...","December 21, 2014",21,TravelingFA1,5
"1,656","The Ritz-Carlton, Philadelphia","Beautiful property, but noisy","Stayed at Ritz Carlton Philadelphia 2 days for a business meeting. The staff is exceptionally nice, yet non-intrusive. Rooms are small, and clean. Unfortunately, the cleaning and catering staff make a lot of noise in the hallways (including loud conversations), starting at 6:45am, so if...","December 9, 2014",11,BusTraveler999,4
"1,656","The Ritz-Carlton, Philadelphia",Quick fun getaway,"Excellent stay at the Ritz in Philly. All staff are very accommodating. Hotel room very nice with great view of the skyline. The breakfast was extremely good with great service. Check in was, also, easy and stress free with a glass if champagne to top...","December 28, 2014",21,WeLove2travel_12,5
"1,656","The Ritz-Carlton, Philadelphia",Winter meeting,"Absolutely fantastic experience. From the minute I got out of the car the service was over the top. From being offer champagne while waiting in line to check in to the valet staff, everything was perfect. Highly recommended","December 18, 2014",5,Jim Mooney D,5
"1,656","The Ritz-Carlton, Philadelphia","An ""Un-Ritz-Carlton Experience""","We booked a guestroom for New Year’s Eve at the Ritz Carlton Philadelphia for December 31, 2014 based on a wonderful experience we had at the property the previous New Year’s Eve.
Expecting to receive the signature Ritz Carlton experience, we were hugely disappointed to...","January 5, 2015",4,Ron B,1
"1,656","The Ritz-Carlton, Philadelphia",Great location,"Great location and as always fantastic Ritz experience. The staff simply know how make you feel welcomed. Take some time to explore the area and the great restaurants nearby (many within walking distance). The location of the hotel is accessible by Subway, Train and also...","January 3, 2015",156,vamosalbiceleste,5
"1,656","The Ritz-Carlton, Philadelphia",More like a Holiday Inn,"My husband and I went with our son to Philadelphia for a weekend in January. Here are the highlights:
Pros:
The lobby is just beautiful and it is worth a minute to pop in and see the interior of the lobby.
The location of the...","January 27, 2015",4,RNC8611,1
"1,656","The Ritz-Carlton, Philadelphia",More Like The Cracker....,Date night in Philly with my wife. Four Seasons or Ritz? Ritz had the better location for our evening plans so I booked it. What a mistake. This was not a Ritz-standard property. Do not stay at this property if you are accustomed to the...,"February 13, 2015",6,reedmont,1
"1,656","The Ritz-Carlton, Philadelphia",A Wonderful Experience. Awesome Staff,"My wife and I just got back from 5 nights between Xmas and New Year at The Ritz. Without doubt, The Ritz is the friendliest hotel we have ever stayed in. The staff are amazing. Special name check goes to Mimoza in the Club lounge...","January 2, 2015",174,Kebablover,4
"1,656","The Ritz-Carlton, Philadelphia","Location, Location, Location","The location of this hotel is all you need. It's right in center city, within walking distance of great food and sites. A great view of city hall if you are located on the city hall side of the building. Service was great and the...","January 26, 2015",255,Woohoo451,5
"1,656","The Ritz-Carlton, Philadelphia",Beautiful room and Tesla friendly,"Although there were some hiccups with checking in and the readiness of my room, the staff was quick to remedy the situation and provided me with immaculate accommodations for my overnight stay. A huge perk of this hotel was the availability of an electrical outlet...","February 11, 2015",1,Gwsnola,5
"1,656","The Ritz-Carlton, Philadelphia",Great staff and location,"We found all of the staff to be very friendly and professional. Most notably the front desk agent, Danielle Rastetter. The room was just average for a five star property but the beds were extremely comfortable. We were not impresses with the quality of the...","January 2, 2015",60,Julie K,4
"1,656","The Ritz-Carlton, Philadelphia","Fantastic Service, breathtaking lobby","I've always enjoyed my stays at the Ritz Carlton. The service is fantastic and the lobby is gorgeous. The rooms do need a bit of updating and aren't quite up to the same standards as other Ritz that I have visited it, but what really...","January 20, 2015",13,suee9999,4
"1,656","The Ritz-Carlton, Philadelphia",The Ritz isnt always The Ritz,Some are nicer than others. This hotel is lovely but not quite what I expected My family had 3 rooms - we were there with 3 children . There was no pool or hot tub - Not much for the kids to do- No mini...,"February 11, 2015",2,MargieNewvyork,3
"1,656","The Ritz-Carlton, Philadelphia","OK, But Clearly Slipping Away From Brand Standard","For the second time in several years, I spent New Year's Eve at the Ritz-Carlton with my partner. Sad to say, though, the experience this time was less satisfying than previously.
The good: Pre-check in requests for a ""quiet"" room (away from elevator and ice...","January 1, 2015",49,christianneanastasia,3
"1,656","The Ritz-Carlton, Philadelphia","Very convenient and classic, even with the mummers parade",We stayed on New Years eve without realizing this mummers parade consumes the area. This hotel gets extra points for helping us as we were not parade fans. The New Years eve celebration in the hotel was totally fun and family friendly. They live up...,"January 16, 2015",117,citymouse225,5
"1,656","The Ritz-Carlton, Philadelphia",FABULOUS!!!,"I traveled here for a Women's Retreat! Location great, walked from Amtrak station. Beautiful architecture, staff outstanding from the time I walked in the door I was treated as if I was someone special. The room was gorgeous. There was a mini veggie tray with...","February 6, 2015",6,Kai S,5
"1,656","The Ritz-Carlton, Philadelphia",Birthday celebration,What a great hotel. The service is next level and can't be beat. Anything you could possibly want they have and will get for you. Yes this is an older hotel but the rooms are classic and pretty. The bathrooms are gorgeous big tub separate...,"January 11, 2015",46,wendo12,5
"1,656","The Ritz-Carlton, Philadelphia",Great Location,The location was perfect. Short walk into the center city attractions and the art museum. If you do not wish to eat at the hotel there are plenty of restaurants in the surrounding area. The staff was also very professional and attentive to the smallest...,"February 21, 2015",60,PittPens183511,4
"1,656","The Ritz-Carlton, Philadelphia",Wonderful Hotel,"I had the pleasure of staying at this great hotel twice when visiting Philadelphia. At the time we reserved the ""Romance Package"" and enjoyed all the amenities this hotel had to offer. The location is right in the heart of Philadelphia within walking distance of...","February 2, 2015",195,sradmd,5
"1,656","The Ritz-Carlton, Philadelphia",Great service and location,"We stayed here for one night while visiting my son at a nearby college. The hotel is in a great location in terms of walking to many nearby restaurants, Reading Terminal, etc. The staff is professional and friendly. Valet parking was great and convenient. Fabulous...","February 20, 2015",18,Traveller102144,4
"1,656","The Ritz-Carlton, Philadelphia",More than just a hotel,"This historic building is magnificent. The lobby/bar area is a very happening area whether it is 3 PM or midnight. Drinks are excellent and it is great for people watching.
The hotel staff are extremely accommodating and the hotel rooms are very well appointed, although...","March 17, 2015",76,fifigg,5
"1,656","The Ritz-Carlton, Philadelphia",It's Always About the Service!,"We decided on the Ritz in Philadelphia for Valentine's Day this year, and as is typical of the Ritz properties, it was a wonderful experience. We stay at the Ritz in Battery Park, NYC several times a year as a getaway, so we had high...","February 18, 2015",55,Jack K,5
