brand,features,model,number,url,year
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Nawigacja GPS,Tapicerka welurowa,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo SD,Klimatyzacja dwustrefowa,MP3,Poduszki boczne przednie,Wielofunkcyjna kierownica",Jetta,666106670,https://www.otomoto.pl/oferta/volkswagen-jetta-1-9-tdi-105kmduza-naviklimatronikzarejestrowany-ID6D9hEb.html,2010
Mazda,"Centralny zamek,Poduszka powietrzna kierowcy,Gniazdo AUX,Podgrzewane przednie siedzenia,Elektryczne szyby przednie,Wspomaganie kierownicy,Gniazdo USB,Tapicerka skórzana,Elektrycznie ustawiane lusterka,Alufelgi,MP3",MX-5,531767717,https://www.otomoto.pl/oferta/mazda-mx-5-mazda-mx-5-auto-bez-wkladu-finansowego-podgrzewane-fotele-ID6CX5SC.html,1999
Toyota,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Tapicerka welurowa,Zmieniarka CD,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Isofix,Klimatyzacja dwustrefowa,Nawigacja GPS,Poduszki boczne przednie,System Start-Stop,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania tylne,Elektryczne szyby tylne,Kamera cofania,Komputer pokładowy,Odtwarzacz DVD,Poduszki boczne tylne,Światła do jazdy dziennej,Wielofunkcyjna kierownica",RAV4,604499492,https://www.otomoto.pl/oferta/toyota-rav4-maly-przebieg-super-stan-ID6D9hEt.html,2014
Opel,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Isofix,Nawigacja GPS,Poduszki boczne tylne,Tapicerka skórzana,Zmieniarka CD,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektryczne szyby tylne,Klimatyzacja automatyczna,Podgrzewane lusterka boczne,Przyciemniane szyby,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Komputer pokładowy,Poduszki boczne przednie,Światła przeciwmgielne,Wielofunkcyjna kierownica",Vectra,501923160,https://www.otomoto.pl/oferta/opel-vectra-1-9-cdti-czarny-gts-ladny-ID6D9hDN.html,2006
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektryczne szyby tylne,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Relingi dachowe,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Poduszki boczne tylne,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Komputer pokładowy,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Tapicerka welurowa",Tiguan,603444897,https://www.otomoto.pl/oferta/volkswagen-tiguan-abt-climatronic-alu-elektryka-komputer-zadbany-gwarancja-ID6CyLZf.html,2010
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Klimatyzacja automatyczna,MP3,Ogranicznik prędkości,Przyciemniane szyby,Światła przeciwmgielne,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Klimatyzacja dwustrefowa,Nawigacja GPS,Podgrzewane lusterka boczne,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Isofix,Kurtyny powietrzne,Odtwarzacz DVD,Poduszki boczne tylne,Światła LED,Tapicerka skórzana",A5,600383354,https://www.otomoto.pl/oferta/audi-a5-a5-sportback-tdi-skora-alu-19-dvd-navi-ID6D7KUu.html,2010
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alufelgi,Gniazdo AUX,Tapicerka welurowa,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Klimatyzacja manualna,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Elektryczne szyby tylne,Komputer pokładowy",Polo,536105105,https://www.otomoto.pl/oferta/volkswagen-polo-volkswagen-polo-1-4-diesel-1-wlasciciel-garazowany-eko-4l-100-zadbany-ID6D9hEj.html,2009
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Dach panoramiczny,Elektryczne szyby tylne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne tylne,Relingi dachowe,Światła przeciwmgielne,Tempomat aktywny,Zmieniarka CD,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,HUD (wyświetlacz przezierny),Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Podgrzewane przednie siedzenia,Przyciemniane szyby,Szyberdach,Światła Xenonowe,Tuner TV,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Nawigacja GPS,Ogrzewanie postojowe,Poduszki boczne przednie,Regulowane zawieszenie,Światła do jazdy dziennej,Tempomat,Wielofunkcyjna kierownica",Seria 5,721861012,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-535-272-km-bi-turbo-pelna-historia-serwisowa-sprowadzona-oplacona-ID6D9hxI.html,2007
Alfa Romeo,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Klimatyzacja automatyczna,Kurtyny powietrzne,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,System Start-Stop,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,MP3,Podgrzewane lusterka boczne,Poduszki boczne przednie,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Nawigacja GPS,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Tapicerka welurowa",159,608041645,https://www.otomoto.pl/oferta/alfa-romeo-159-bardzo-ladna-alfa-159-2-4-210-z-2008-r-ID6C53hi.html,2008
Renault,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Gniazdo SD,Klimatyzacja manualna,Nawigacja GPS,System Start-Stop,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Bluetooth,ESP (stabilizacja toru jazdy),Gniazdo USB,Komputer pokładowy,Poduszki boczne przednie,Światła do jazdy dziennej,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Czujnik deszczu,Gniazdo AUX,Isofix,MP3,Relingi dachowe,Światła LED,Wielofunkcyjna kierownica",Clio,604240163,https://www.otomoto.pl/oferta/renault-clio-1-5-dci-90km-navi-faktura-vat-23-stan-bdb-ID6CMUBh.html,2016
Škoda,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Hak,Klimatyzacja dwustrefowa,MP3,Przyciemniane szyby,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Elektrochromatyczne lusterko wsteczne,Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Relingi dachowe,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Światła do jazdy dziennej",Octavia,513733104,https://www.otomoto.pl/oferta/skoda-octavia-1-6-mpi-102km-ksiazka-serwisowa-piekny-kolor-perfekcyjny-stan-ID6D9hxW.html,2009
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Komputer pokładowy,Nawigacja GPS,Podgrzewane lusterka boczne,Poduszki boczne przednie,Światła LED,Tapicerka skórzana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane przednie siedzenia,Regulowane zawieszenie,Światła przeciwmgielne,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica",Seria 5,697393820,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-520d-shadow-line-duza-navi-ID6D9hxN.html,2011
Saab,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Klimatyzacja automatyczna,Kurtyny powietrzne,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Tapicerka skórzana,Zmieniarka CD",9-3,604499492,https://www.otomoto.pl/oferta/saab-9-3-super-stan-bezwypadkowy-ID6CbgK7.html,2010
Citroën,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Nawigacja GPS,Relingi dachowe,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Isofix,Komputer pokładowy,Poduszki boczne przednie,Światła LED,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektryczne szyby tylne,Klimatyzacja automatyczna,Kurtyny powietrzne,Przyciemniane szyby,Światła Xenonowe,Zmieniarka CD",C5,604499492,https://www.otomoto.pl/oferta/citroen-c5-oplacony-z-niemiec-ID6CQ9U5.html,2012
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Alufelgi,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Relingi dachowe,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Światła do jazdy dziennej,Tapicerka skórzana,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja czterostrefowa,Podgrzewana przednia szyba,Poduszki boczne przednie,Światła przeciwmgielne,Tempomat",A4,693453540,https://www.otomoto.pl/oferta/audi-a4-3-0-v6-220km-manual-quattro-oryginal-serwis-aso-ID6D9hxa.html,2002
Volvo,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne tylne,Tapicerka welurowa,Zmieniarka CD,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Elektryczne szyby tylne,Klimatyzacja dwustrefowa,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,ESP (stabilizacja toru jazdy),Komputer pokładowy,Poduszki boczne przednie,Światła LED,Wielofunkcyjna kierownica",V60,604499492,https://www.otomoto.pl/oferta/volvo-v60-momentum-atrakcyjne-ID6CH0B0.html,2012
Volvo,"ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,MP3,Przyciemniane szyby,Światła przeciwmgielne,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Radio fabryczne,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Hak,Komputer pokładowy,Poduszki boczne przednie,Relingi dachowe,Tapicerka skórzana,Centralny zamek,Immobilizer,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Isofix,Kurtyny powietrzne,Poduszki boczne tylne,Światła do jazdy dziennej,Tempomat",V70,662555539,https://www.otomoto.pl/oferta/volvo-v70-momentum-bialy-srodek-bezwypadkowy-ID6D9hxZ.html,2010
Fiat,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ESP (stabilizacja toru jazdy),Klimatyzacja manualna,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Hak,Komputer pokładowy,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Isofix,MP3",Grande Punto,660735888,https://www.otomoto.pl/oferta/fiat-grande-punto-1-4-klima-5-drzwi-niski-przebieg-okazja-ID6D9hz1.html,2008
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),ESP (stabilizacja toru jazdy),Kurtyny powietrzne,Poduszki boczne tylne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Elektrochromatyczne lusterka boczne,Klimatyzacja automatyczna,Ogranicznik prędkości,Światła do jazdy dziennej,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Elektryczne szyby tylne,Komputer pokładowy,Poduszki boczne przednie,Tapicerka welurowa",Tiguan,604499492,https://www.otomoto.pl/oferta/volkswagen-tiguan-1-4-jak-nowy-serwis-aso-warto-ID6BSNtc.html,2012
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Isofix,Komputer pokładowy,Poduszki boczne przednie,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujniki parkowania tylne,Klimatyzacja automatyczna,Podgrzewane przednie siedzenia,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Hak,Klimatyzacja dwustrefowa,Poduszka powietrzna chroniąca kolana",Caddy,502177741,https://www.otomoto.pl/oferta/volkswagen-caddy-volkswagen-caddy-1-6tdi-102km-maxi-lift-ID6D1lTp.html,2011
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alufelgi,Elektrochromatyczne lusterka boczne,HUD (wyświetlacz przezierny),Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne przednie,Światła Xenonowe,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Bluetooth,Elektryczne szyby tylne,Klimatyzacja dwustrefowa,MP3,Poduszka powietrzna chroniąca kolana,Światła przeciwmgielne",A4,795774503,https://www.otomoto.pl/oferta/audi-a4-a4-1-8t-163km-niemcy-xenon-idealna-serwis-sedan-ID6D9hxw.html,2003
Volkswagen,"ABS,Elektryczne szyby przednie,Alufelgi,Czujniki parkowania przednie,ESP (stabilizacja toru jazdy),Gniazdo USB,MP3,Podgrzewana przednia szyba,CD,Poduszka powietrzna kierowcy,ASR (kontrola trakcji),Czujniki parkowania tylne,Gniazdo AUX,Klimatyzacja automatyczna,Nawigacja GPS,System Start-Stop,Centralny zamek,Wspomaganie kierownicy,Bluetooth,Elektryczne szyby tylne,Gniazdo SD,Komputer pokładowy,Odtwarzacz DVD,Tempomat",Golf,535137525,https://www.otomoto.pl/oferta/volkswagen-golf-cesja-leasingu-niski-przebieg-30100-ubezpiecznie-oc-ac-do-28-10-2020-ID6D6F07.html,2016
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Gniazdo AUX,Kurtyny powietrzne,Podgrzewane lusterka boczne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Klimatyzacja automatyczna,MP3,Podgrzewane przednie siedzenia,Centralny zamek,Immobilizer,Radio fabryczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Ogrzewanie postojowe,Poduszki boczne przednie",A3,692985292,https://www.otomoto.pl/oferta/audi-a3-audi-a3-1-9-tdi-101-km-webasto-5-drzwi-ID6CW2vO.html,2003
Toyota,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektryczne szyby tylne,Isofix,Podgrzewane przednie siedzenia,Tapicerka skórzana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,System Start-Stop,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujniki parkowania przednie,Gniazdo USB,Klimatyzacja dwustrefowa,Światła przeciwmgielne,Zmieniarka CD",RAV4,781999661,https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-prestige-automat-bezkluczykowy-start-stop-jasne-skory-ID6D9hh6.html,2007
Opel,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Gniazdo SD,Klimatyzacja automatyczna,MP3,Ogranicznik prędkości,Poduszki boczne przednie,Światła przeciwmgielne,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,ESP (stabilizacja toru jazdy),Gniazdo USB,Komputer pokładowy,Nawigacja GPS,Podgrzewane lusterka boczne,Poduszki boczne tylne,Tapicerka welurowa,Zmieniarka CD,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Elektrochromatyczne lusterka boczne,Gniazdo AUX,Isofix,Kurtyny powietrzne,Odtwarzacz DVD,Poduszka powietrzna chroniąca kolana,Światła do jazdy dziennej,Tempomat",Astra,514218287,https://www.otomoto.pl/oferta/opel-astra-1-6-16v-sport-klima-navi-dotyk-alus-swiezy-import-mega-stan-gwarancja-ID6D9hxv.html,2005
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Klimatyzacja automatyczna,MP3,Podgrzewane lusterka boczne,Światła do jazdy dziennej,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Ogranicznik prędkości,Podgrzewane przednie siedzenia,Światła przeciwmgielne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterka boczne,Gniazdo AUX,Komputer pokładowy,Podgrzewana przednia szyba,Poduszki boczne przednie,Tapicerka welurowa",A3,721332652,https://www.otomoto.pl/oferta/audi-a3-audi-a3-1-6-mpi-ID6D2gkR.html,2010
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Hak,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Isofix,Komputer pokładowy,Nawigacja GPS,Ogrzewanie postojowe,Poduszki boczne przednie,Relingi dachowe,Światła LED,Tapicerka welurowa,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne tylne,System Start-Stop,Światła przeciwmgielne,Tempomat",Passat,459052125,https://www.otomoto.pl/oferta/volkswagen-passat-led-navi-dvd-zadbany-serwisowany-gwarancja-mechaniczna-12-m-cy-ID6BQ0Xn.html,2015
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Poduszki boczne przednie,System Start-Stop,Światła przeciwmgielne,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektryczne szyby tylne,Hak,Klimatyzacja czterostrefowa,Łopatki zmiany biegów,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła do jazdy dziennej,Tapicerka skórzana,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,MP3,Podgrzewane przednie siedzenia,Relingi dachowe,Światła LED,Tempomat aktywny",Passat,668129553,https://www.otomoto.pl/oferta/volkswagen-passat-gwarancja-96tys-km-2-0tdi-190ps-highline-dsg-serwis-ID6D9hsA.html,2016
Mercedes-Benz,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Komputer pokładowy,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła LED,Tapicerka skórzana,Wielofunkcyjna kierownica,System Start-Stop,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent pasa ruchu,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Szyberdach,Światła przeciwmgielne,Tempomat,Hak,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Podgrzewane lusterka boczne,Poduszki boczne przednie,Światła do jazdy dziennej,Światła Xenonowe,Tempomat aktywny,Odtwarzacz DVD",Klasa E,537878401,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-200-avantgarde-ledy-skory-pelen-serwis-bardzo-zadbany-ID6D9hwL.html,2014
Volkswagen,"ABS,Elektrycznie ustawiane lusterka,Komputer pokładowy,Isofix,Poduszka powietrzna pasażera,Radio fabryczne,Klimatyzacja manualna,Alufelgi,Elektryczne szyby przednie,Podgrzewane przednie siedzenia,Podgrzewane lusterka boczne,Poduszka powietrzna kierowcy,CD,Centralny zamek,Immobilizer,Wspomaganie kierownicy,ESP (stabilizacja toru jazdy),Poduszki boczne przednie,MP3",Polo,603474077,https://www.otomoto.pl/oferta/volkswagen-polo-1-4tdi-klima-alu-oryginalny-lakier-zarejestrowany-vip-gwarancja-ID6D8g6E.html,2008
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo AUX,Klimatyzacja automatyczna,Łopatki zmiany biegów,Ogranicznik prędkości,Podgrzewane lusterka boczne,Poduszki boczne przednie,System Start-Stop,Światła przeciwmgielne,Tempomat aktywny,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Komputer pokładowy,MP3,Ogrzewanie postojowe,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła do jazdy dziennej,Tapicerka welurowa,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Isofix,Kurtyny powietrzne,Nawigacja GPS,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Relingi dachowe,Światła LED,Tempomat",Tiguan,531754498,https://www.otomoto.pl/oferta/volkswagen-tiguan-volkswagen-tiguan-ii-comfortline-dsg-1-4-tsi-150km-ID6D9huZ.html,2018
